label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,interaction_mode,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,learning_enabled,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164211_495804_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed05,0.76,2.95,0.6995378136634827,1,0.76,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164214_739290_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed01,0.51,2.3425,0.43572866916656494,4,0.4,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164218_037528_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed02,0.87,3.5375,0.8290541768074036,1,0.87,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164221_418729_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed03,0.82,3.2025,0.7606448531150818,1,0.82,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164224_793177_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed04,0.75,3.015,0.83896803855896,1,0.75,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164228_181634_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed05,0.75,2.8725,0.7001894116401672,1,0.75,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164231_490999_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed01,0.66,2.915,0.6739254593849182,1,0.66,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164231_793072_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed02,0.88,3.49,0.8798602223396301,1,0.88,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164232_089958_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed03,0.67,2.98,0.6643837094306946,1,0.67,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164232_360442_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed04,0.55,2.62,0.5289676189422607,1,0.55,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164232_746446_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed05,0.78,3.335,0.7842220067977905,1,0.78,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.75,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164233_014988_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed01,0.59,2.4675,0.5836334228515625,2,0.55,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.75,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164233_391955_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed02,0.81,3.1325,0.8288697004318237,1,0.81,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.75,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164233_760250_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed03,0.26,1.9025,0.24318183958530426,15,0.07,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.75,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164234_133248_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed04,0.96,3.76,0.9574870467185974,1,0.96,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.75,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164234_510339_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p75_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed05,0.9,3.6,0.900312066078186,1,0.9,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.75,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164234_868717_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_rd_well_mixed_p0p75_r0p25_reference_seed01,0.9999982914865468,3.999988609960476,0.9999982914865468,0,0.0,0
